batch,x,y,z,brand,model,angle,sampleNumber,date,c4:41:1e:fa:07:db#1_value,c4:41:1e:fa:07:db#1_error,c4:41:1e:fa:07:db#1_samples_averaged,c4:41:1e:fa:07:da#1_value,c4:41:1e:fa:07:da#1_error,c4:41:1e:fa:07:da#1_samples_averaged,c4:41:1e:fa:07:d9#1_value,c4:41:1e:fa:07:d9#1_error,c4:41:1e:fa:07:d9#1_samples_averaged,cc:f4:11:47:ef:eb#1_value,cc:f4:11:47:ef:eb#1_error,cc:f4:11:47:ef:eb#1_samples_averaged,cc:f4:11:47:ef:e7#1_value,cc:f4:11:47:ef:e7#1_error,cc:f4:11:47:ef:e7#1_samples_averaged
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,97,6924978617394,5.945,0.105,8,-100.0,,0,-100.0,,0,-100.0,,0,7.144,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,98,6925187588626,5.851,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.101,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,99,6925388530317,5.906,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.109,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,100,6925605663862,6.035,0.18,8,-100.0,,0,-100.0,,0,-100.0,,0,7.191,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,101,6925704145430,5.851,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.265,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,102,6925799639367,5.878,0.09,8,-100.0,,0,-100.0,,0,-100.0,,0,7.265,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,103,6925908930464,5.91,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.304,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,104,6926103088301,5.894,0.225,8,-100.0,,0,-100.0,,0,-100.0,,0,7.253,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,105,6926213385420,5.945,0.105,8,-100.0,,0,-100.0,,0,-100.0,,0,7.269,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,106,6926423232588,5.925,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.273,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,107,6926524876591,5.878,0.105,8,-100.0,,0,-100.0,,0,-100.0,,0,7.265,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,108,6926729844771,5.878,0.165,8,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,109,6926833214970,5.859,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.265,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,110,6927030664921,5.835,0.09,8,-100.0,,0,-100.0,,0,-100.0,,0,7.234,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,111,6927238699060,5.804,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.277,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,112,6927449084680,5.835,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.25,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,113,6927539878829,5.957,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.269,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,114,6927754248824,5.867,0.165,8,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,115,6927954010787,5.937,0.195,8,-100.0,,0,-100.0,,0,-100.0,,0,7.21,0.03,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,116,6928152460616,5.851,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.03,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,117,6928254580612,5.941,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.214,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,118,6928463536504,5.886,0.105,8,-100.0,,0,-100.0,,0,-100.0,,0,7.25,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,119,6928674986414,6.089,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.257,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,120,6928878507655,5.957,0.09,8,-100.0,,0,-100.0,,0,-100.0,,0,7.187,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,121,6929080950688,5.835,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.199,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,122,6929285127080,5.898,0.09,8,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,123,6929382165654,5.953,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,124,6929598942144,5.863,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.296,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,125,6929795500087,5.894,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.269,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,126,6929997882777,5.984,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.23,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,127,6930097940313,5.957,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.226,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,128,6930310660365,5.886,0.195,8,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,129,6930514764735,5.976,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.175,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,130,6930710606614,5.902,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.214,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,131,6930816482997,5.867,0.06,8,-100.0,,0,-100.0,,0,-100.0,,0,7.25,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,132,6931020675706,5.945,0.165,8,-100.0,,0,-100.0,,0,-100.0,,0,7.23,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,133,6931231044643,5.882,0.03,8,-100.0,,0,-100.0,,0,-100.0,,0,7.179,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,134,6931430877325,5.91,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.21,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,135,6931534671637,5.89,0.09,8,-100.0,,0,-100.0,,0,-100.0,,0,7.226,0.105,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,136,6931732712978,5.851,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.222,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,137,6931839656704,5.789,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.214,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,138,6932047389940,6.07,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.222,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,139,6932145935106,5.902,0.045,8,-100.0,,0,-100.0,,0,-100.0,,0,7.199,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,140,6932358561693,5.902,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.234,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,141,6932451527147,5.832,0.105,8,-100.0,,0,-100.0,,0,-100.0,,0,7.25,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,142,6932668478644,5.875,0.165,8,-100.0,,0,-100.0,,0,-100.0,,0,7.214,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,143,6932769663988,5.91,0.195,8,-100.0,,0,-100.0,,0,-100.0,,0,7.253,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,144,6932978759325,5.886,0.045,8,-100.0,,0,-100.0,,0,-100.0,,0,7.218,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,145,6933177227058,6.0,0.06,8,-100.0,,0,-100.0,,0,-100.0,,0,7.207,0.03,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,146,6933392146695,5.816,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.207,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,147,6933583407844,5.878,0.075,8,-100.0,,0,-100.0,,0,-100.0,,0,7.253,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,148,6933784381884,5.875,0.03,8,-100.0,,0,-100.0,,0,-100.0,,0,7.222,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,149,6933885806689,5.964,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.218,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,150,6934098172615,5.851,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.148,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,151,6934193774788,5.875,0.075,8,-100.0,,0,-100.0,,0,-100.0,,0,7.187,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,152,6934408381233,5.98,0.24,8,-100.0,,0,-100.0,,0,-100.0,,0,7.187,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,153,6934510329882,5.867,0.09,8,-100.0,,0,-100.0,,0,-100.0,,0,7.148,0.03,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,154,6934724378385,5.96,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.183,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,155,6934915946785,5.964,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.171,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,156,6935119598071,6.0,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.078,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,157,6935228429451,5.863,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.156,0.03,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,158,6935431201424,5.906,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.132,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,159,6935523930794,5.851,0.18,8,-100.0,,0,-100.0,,0,-100.0,,0,7.117,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,160,6935740803882,5.906,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.152,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,161,6935951331958,5.902,0.165,8,-100.0,,0,-100.0,,0,-100.0,,0,7.082,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,162,6936143814055,5.941,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.109,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,163,6936243577808,5.945,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.113,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,164,6936448554737,5.882,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.148,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,165,6936660399504,5.808,0.09,8,-100.0,,0,-100.0,,0,-100.0,,0,7.078,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,166,6936875430144,5.832,0.09,8,-100.0,,0,-100.0,,0,-100.0,,0,7.121,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,167,6937068557463,5.789,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.058,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,168,6937275638762,5.867,0.105,8,-100.0,,0,-100.0,,0,-100.0,,0,7.136,0.12,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,169,6937487522226,5.8,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.117,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,170,6937678978932,5.8,0.075,8,-100.0,,0,-100.0,,0,-100.0,,0,7.093,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,171,6937785640756,5.828,0.09,8,-100.0,,0,-100.0,,0,-100.0,,0,7.085,0.03,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,172,6937983286590,5.898,0.21,8,-100.0,,0,-100.0,,0,-100.0,,0,7.109,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,173,6938094203582,5.769,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.093,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,174,6938297369191,5.878,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.078,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,175,6938499286834,5.882,0.165,8,-100.0,,0,-100.0,,0,-100.0,,0,7.085,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,176,6938703331756,5.882,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.109,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,177,6938803895843,5.878,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.074,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,178,6938901924936,5.89,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.089,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,179,6939008322479,5.886,0.075,8,-100.0,,0,-100.0,,0,-100.0,,0,7.117,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,180,6939223109955,5.851,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.07,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,181,6939320287363,5.917,0.045,8,-100.0,,0,-100.0,,0,-100.0,,0,7.132,0.03,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,182,6939525915944,5.898,0.105,8,-100.0,,0,-100.0,,0,-100.0,,0,7.066,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,183,6939619448171,5.871,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.074,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,184,6939828172495,5.859,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.082,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,185,6939935944997,5.843,0.105,8,-100.0,,0,-100.0,,0,-100.0,,0,7.105,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,186,6940145776174,5.851,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.058,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,187,6940240196950,5.921,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.054,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,188,6940334340302,5.816,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.078,0.12,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,189,6940442471243,5.761,0.135,8,-100.0,,0,-100.0,,0,-100.0,,0,7.105,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,190,6940546591238,5.808,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.085,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,191,6940643220470,5.761,0.12,8,-100.0,,0,-100.0,,0,-100.0,,0,7.125,0.03,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,192,6940858662893,5.914,0.225,8,-100.0,,0,-100.0,,0,-100.0,,0,7.121,0.03,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,193,6941055869233,5.882,0.21,8,-100.0,,0,-100.0,,0,-100.0,,0,7.281,0.045,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,194,6941261976289,5.82,0.045,8,-100.0,,0,-100.0,,0,-100.0,,0,7.304,0.09,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,195,6941366115327,5.847,0.15,8,-100.0,,0,-100.0,,0,-100.0,,0,7.277,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,196,6941574681163,5.851,0.18,8,-100.0,,0,-100.0,,0,-100.0,,0,7.281,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,197,6941667925914,5.91,0.195,8,-100.0,,0,-100.0,,0,-100.0,,0,7.355,0.075,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,198,6941889962169,5.933,0.18,8,-100.0,,0,-100.0,,0,-100.0,,0,7.265,0.06,8
5811,0.0,5.0,0.0,google,Pixel 6 Pro,9.0,199,6942091107677,5.921,0.075,8,-100.0,,0,-100.0,,0,-100.0,,0,7.257,0.09,8
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,0,6986313319287,5.925,0.09,9,-100.0,,0,-100.0,,0,-100.0,,0,7.23,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,1,6986414622388,5.929,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.273,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,2,6986513568759,5.894,0.18,9,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,3,6986627232170,5.91,0.15,9,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,4,6986828953443,5.878,0.18,9,-100.0,,0,-100.0,,0,-100.0,,0,7.148,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,5,6986934095329,5.906,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.214,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,6,6987156718376,5.988,0.18,9,-100.0,,0,-100.0,,0,-100.0,,0,7.171,0.03,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,7,6987351972893,6.0,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.207,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,8,6987547268710,5.867,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.179,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,9,6987666387607,5.937,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.203,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,10,6987863946770,5.902,0.15,9,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,11,6987962178785,5.941,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.207,0.09,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,12,6988173469313,5.847,0.09,9,-100.0,,0,-100.0,,0,-100.0,,0,7.238,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,13,6988378830600,5.941,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.3,0.09,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,14,6988574985223,5.937,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.03,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,15,6988674023919,5.937,0.09,9,-100.0,,0,-100.0,,0,-100.0,,0,7.214,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,16,6988884580601,5.882,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.222,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,17,6988984675693,6.027,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.187,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,18,6989082018141,5.82,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.3,0.09,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,19,6989204562290,5.898,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.21,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,20,6989399922316,5.851,0.03,9,-100.0,,0,-100.0,,0,-100.0,,0,7.175,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,21,6989602963251,6.003,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.253,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,22,6989812205235,5.773,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.226,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,23,6989902720982,5.843,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.183,0.09,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,24,6990119727574,5.933,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.191,0.09,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,25,6990323420404,5.945,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.179,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,26,6990538632847,5.863,0.15,9,-100.0,,0,-100.0,,0,-100.0,,0,7.187,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,27,6990736156244,5.906,0.195,9,-100.0,,0,-100.0,,0,-100.0,,0,7.195,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,28,6990928401199,5.875,0.21,9,-100.0,,0,-100.0,,0,-100.0,,0,7.214,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,29,6991027041865,5.968,0.09,9,-100.0,,0,-100.0,,0,-100.0,,0,7.175,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,30,6991239964391,5.792,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.246,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,31,6991439336136,5.832,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.203,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,32,6991652833247,5.906,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.242,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,33,6991857150223,5.843,0.165,9,-100.0,,0,-100.0,,0,-100.0,,0,7.199,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,34,6992056343419,5.855,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.21,0.105,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,35,6992165632116,5.812,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.171,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,36,6992375682409,5.839,0.06,9,-100.0,,0,-100.0,,0,-100.0,,0,7.207,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,37,6992575358068,5.816,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.16,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,38,6992782554072,5.812,0.075,9,-100.0,,0,-100.0,,0,-100.0,,0,7.175,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,39,6992881821488,5.851,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.238,0.03,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,40,6993082172115,5.847,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.148,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,41,6993182876745,5.863,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.238,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,42,6993389983679,5.804,0.06,9,-100.0,,0,-100.0,,0,-100.0,,0,7.179,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,43,6993487004390,5.824,0.06,9,-100.0,,0,-100.0,,0,-100.0,,0,7.222,0.03,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,44,6993705437333,5.835,0.03,9,-100.0,,0,-100.0,,0,-100.0,,0,7.21,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,45,6993909966264,5.878,0.03,9,-100.0,,0,-100.0,,0,-100.0,,0,7.253,0.09,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,46,6994113075232,5.898,0.15,9,-100.0,,0,-100.0,,0,-100.0,,0,7.207,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,47,6994313565141,5.875,0.165,9,-100.0,,0,-100.0,,0,-100.0,,0,7.167,0.09,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,48,6994516462317,5.835,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.32,0.03,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,49,6994611307817,5.894,0.135,9,-100.0,,0,-100.0,,0,-100.0,,0,7.238,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,50,6994821275672,5.851,0.12,9,-100.0,,0,-100.0,,0,-100.0,,0,7.148,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,51,6994919896806,5.796,0.15,9,-100.0,,0,-100.0,,0,-100.0,,0,7.167,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,52,6995134286536,5.878,0.09,9,-100.0,,0,-100.0,,0,-100.0,,0,7.269,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,53,6995342289466,5.89,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.179,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,54,6995547884437,5.863,0.18,9,-100.0,,0,-100.0,,0,-100.0,,0,7.207,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,55,6995644999508,5.957,0.195,9,-100.0,,0,-100.0,,0,-100.0,,0,7.304,0.06,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,56,6995850393511,5.917,0.045,9,-100.0,,0,-100.0,,0,-100.0,,0,7.171,0.075,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,57,6996057692176,5.835,0.105,9,-100.0,,0,-100.0,,0,-100.0,,0,7.214,0.045,9
5812,0.0,5.0,0.0,google,Pixel 6 Pro,10.0,58,6996262520912,5.8,0.09,9,-100.0,,0,-100.0,,0,-100.0,,0,7.199,0.075,9
