batch,x,y,z,brand,model,angle,sampleNumber,date,c4:41:1e:fa:07:db#1_value,c4:41:1e:fa:07:db#1_error,c4:41:1e:fa:07:db#1_samples_averaged,c4:41:1e:fa:07:da#1_value,c4:41:1e:fa:07:da#1_error,c4:41:1e:fa:07:da#1_samples_averaged,c4:41:1e:fa:07:d9#1_value,c4:41:1e:fa:07:d9#1_error,c4:41:1e:fa:07:d9#1_samples_averaged,cc:f4:11:47:ef:eb#1_value,cc:f4:11:47:ef:eb#1_error,cc:f4:11:47:ef:eb#1_samples_averaged,cc:f4:11:47:ef:e7#1_value,cc:f4:11:47:ef:e7#1_error,cc:f4:11:47:ef:e7#1_samples_averaged
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,32,1716461357939,-100.0,,0,7.338,0.801,3,79.552,0.192,3,70.832,0.0,3,8.547,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,33,1716461358286,-100.0,,0,4.838,0.0,3,-100.0,,0,73.761,0.0,1,7.912,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,34,1716461358639,-100.0,,0,7.607,0.0,3,71.622,0.0,3,75.109,2.053,3,9.885,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,35,1716461358975,-100.0,,0,5.141,0.0,3,-100.0,,0,71.066,0.0,1,11.232,1.669,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,36,1716461359316,-100.0,,0,7.949,0.308,3,71.252,0.0,1,73.761,0.0,1,11.242,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,37,1716461359657,-100.0,,0,6.524,0.0,3,-100.0,,0,70.949,0.0,1,7.404,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,38,1716461359983,-100.0,,0,5.404,0.0,3,71.721,0.0,1,73.527,0.0,1,8.098,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,39,1716461360349,-100.0,,0,7.187,0.0,3,73.146,0.0,1,74.23,0.0,3,7.316,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,40,1716461360699,-100.0,,0,7.094,0.981,3,71.838,0.0,1,72.238,0.0,1,9.309,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,41,1716461361043,-100.0,,0,7.216,0.0,3,-100.0,,0,72.707,0.0,1,9.621,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,42,1716461361403,-100.0,,0,6.996,0.0,3,-100.0,,0,72.238,0.0,3,10.114,0.629,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,43,1716461361742,-100.0,,0,7.077,0.255,3,-100.0,,0,72.003,0.0,1,8.058,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,44,1716461362084,-100.0,,0,7.819,0.456,3,75.9,0.0,1,72.941,0.0,1,9.391,0.339,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,45,1716461362442,-100.0,,0,6.988,0.0,3,73.38,0.0,1,73.293,0.0,1,6.281,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,46,1716461362794,-100.0,,0,6.571,0.0,3,71.955,0.0,1,76.183,0.526,3,9.797,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,47,1716461363158,-100.0,,0,7.939,0.0,3,-100.0,,0,73.957,2.111,3,10.393,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,48,1716461363526,-100.0,,0,7.914,0.0,3,-100.0,,0,76.691,0.0,1,8.772,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,49,1716461363882,-100.0,,0,7.948,0.0,3,-100.0,,0,72.003,0.0,2,8.761,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,50,1716461364240,-100.0,,0,7.212,0.0,3,77.911,0.0,1,71.418,0.0,1,9.25,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,51,1716461364621,-100.0,,0,7.866,0.473,3,-100.0,,0,-100.0,,0,9.426,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,52,1716461364949,-100.0,,0,6.7,0.0,3,-100.0,,0,71.418,0.0,3,6.262,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,53,1716461365312,-100.0,,0,7.871,0.0,3,71.349,0.0,1,72.824,0.0,1,7.297,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,54,1716461365662,-100.0,,0,7.336,0.016,3,74.317,0.0,1,73.527,0.0,3,9.24,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,55,1716461366026,-100.0,,0,7.446,0.0,3,72.052,0.0,1,-100.0,,0,9.25,0.879,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,56,1716461366356,-100.0,,0,7.871,0.0,3,-100.0,,0,71.652,0.0,1,11.14,0.252,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,57,1716461366691,-100.0,,0,7.993,0.387,3,78.536,0.0,1,72.121,0.0,1,9.24,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,58,1716461367052,-100.0,,0,7.416,0.0,3,-100.0,,0,73.293,0.0,1,8.479,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,59,1716461367384,-100.0,,0,6.895,0.0,3,-100.0,,0,75.871,0.0,1,9.094,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,60,1716461367741,-100.0,,0,8.017,0.0,3,-100.0,,0,72.121,0.0,1,8.898,0.791,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,61,1716461368082,-100.0,,0,5.258,0.0,3,-100.0,,0,71.535,0.0,1,10.485,0.776,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,62,1716461368427,-100.0,,0,7.971,0.696,3,-100.0,,0,-100.0,,0,9.929,0.571,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,63,1716461368778,-100.0,,0,8.124,0.0,3,-100.0,,0,74.23,0.0,3,8.351,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,64,1716461369136,-100.0,,0,8.305,0.0,3,72.306,0.0,1,70.246,0.0,3,7.131,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,65,1716461369532,-100.0,,0,6.591,0.0,3,-100.0,,0,72.707,0.0,1,10.031,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,66,1716461369886,-100.0,,0,5.316,0.0,3,72.442,0.0,1,72.472,0.0,1,11.057,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,67,1716461370220,-100.0,,0,8.029,0.691,3,71.856,0.0,3,-100.0,,0,8.889,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,68,1716461370535,-100.0,,0,8.605,1.267,3,-100.0,,0,74.113,0.0,1,10.178,0.324,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,69,1716461370887,-100.0,,0,7.927,0.588,3,-100.0,,0,71.769,0.0,3,10.588,0.733,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,70,1716461371225,-100.0,,0,8.038,0.0,3,-100.0,,0,72.472,0.0,3,9.709,0.123,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,71,1716461371564,-100.0,,0,6.879,0.0,3,-100.0,,0,73.058,0.0,1,9.631,0.095,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,72,1716461371915,-100.0,,0,5.253,0.0,3,-100.0,,0,72.824,0.0,3,7.56,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,73,1716461372258,-100.0,,0,7.221,0.0,3,-100.0,,0,74.347,0.0,1,6.994,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,74,1716461372632,-100.0,,0,7.887,0.472,3,71.856,0.0,1,70.714,0.0,1,6.516,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,75,1716461372974,-100.0,,0,7.788,0.0,3,-100.0,,0,73.175,0.0,1,7.365,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,76,1716461373315,-100.0,,0,7.329,0.0,3,-100.0,,0,73.644,0.0,1,7.424,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,77,1716461373679,-100.0,,0,7.431,0.092,3,-100.0,,0,75.519,0.0,1,7.17,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,78,1716461374040,-100.0,,0,7.129,0.0,3,-100.0,,0,71.886,0.0,1,10.427,0.512,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,79,1716461374394,-100.0,,0,7.743,0.0,3,-100.0,,0,70.832,0.0,1,9.347,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,80,1716461374736,-100.0,,0,6.957,0.0,3,73.497,0.0,1,71.242,0.644,3,9.328,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,81,1716461375078,-100.0,,0,8.095,0.0,3,-100.0,,0,73.527,0.0,1,7.424,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,82,1716461375424,-100.0,,0,8.008,0.0,3,71.33,0.0,3,77.472,0.331,3,9.538,0.397,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,83,1716461375780,-100.0,,0,7.085,0.0,3,-100.0,,0,73.996,0.0,1,10.647,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,84,1716461376107,-100.0,,0,7.324,0.0,3,-100.0,,0,70.48,0.0,3,9.758,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,85,1716461376460,-100.0,,0,7.608,0.0,3,77.325,0.0,3,74.113,0.0,1,8.137,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,86,1716461376799,-100.0,,0,7.608,0.0,3,-100.0,,0,76.847,0.346,3,9.894,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,87,1716461377132,-100.0,,0,7.802,1.284,3,73.244,0.0,1,72.121,0.0,3,9.24,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,88,1716461377488,-100.0,,0,6.963,0.0,3,-100.0,,0,75.168,0.0,1,9.636,0.397,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,89,1716461377833,-100.0,,0,6.962,0.0,3,-100.0,,0,73.879,3.046,2,6.789,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,90,1716461378171,-100.0,,0,8.168,0.0,3,-100.0,,0,-100.0,,0,7.053,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,91,1716461378529,-100.0,,0,7.48,0.0,3,-100.0,,0,71.3,0.0,3,7.365,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,92,1716461378890,-100.0,,0,6.934,0.0,3,76.173,0.0,1,74.23,0.0,1,9.694,0.397,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,93,1716461379262,-100.0,,0,6.743,0.0,3,-100.0,,0,73.41,0.0,1,7.336,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,94,1716461379607,-100.0,,0,8.311,0.0,3,-100.0,,0,71.418,0.0,1,9.035,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,95,1716461379955,-100.0,,0,7.275,0.0,3,71.856,0.0,1,-100.0,,0,7.639,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,96,1716461380323,-100.0,,0,6.972,0.0,3,73.146,0.0,3,73.761,0.0,1,7.014,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,97,1716461380672,-100.0,,0,8.315,0.0,3,-100.0,,0,78.449,0.58,3,6.828,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,98,1716461381002,-100.0,,0,8.196,0.692,3,72.325,0.0,1,70.714,0.0,1,9.665,1.215,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,99,1716461381359,-100.0,,0,7.717,0.549,3,72.325,0.0,1,73.175,0.0,1,10.261,0.483,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,100,1716461381716,-100.0,,0,5.166,0.0,3,-100.0,,0,72.707,0.0,3,8.537,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,101,1716461382052,-100.0,,0,7.485,0.0,3,72.619,0.0,3,73.761,0.0,1,9.396,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,102,1716461382406,-100.0,,0,7.45,0.0,3,72.97,0.0,1,72.707,0.0,1,8.029,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,103,1716461382801,-100.0,,0,6.709,0.0,3,-100.0,,0,73.527,0.0,3,6.936,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,104,1716461383141,-100.0,,0,7.554,0.0,3,-100.0,,0,70.714,0.0,1,8.918,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,105,1716461383506,-100.0,,0,7.104,0.0,3,-100.0,,0,70.246,0.0,3,9.279,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,106,1716461383868,-100.0,,0,6.954,0.0,3,-100.0,,0,70.949,0.0,1,7.277,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,107,1716461384210,-100.0,,0,5.121,0.0,3,73.322,0.0,1,77.16,0.0,1,8.312,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,108,1716461384569,-100.0,,0,7.421,0.0,3,75.867,0.049,3,-100.0,,0,9.738,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,109,1716461384931,-100.0,,0,8.246,0.0,3,-100.0,,0,-100.0,,0,9.738,0.175,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,110,1716461385276,-100.0,,0,7.041,0.0,3,72.189,0.0,1,-100.0,,0,8.801,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,111,1716461385612,-100.0,,0,6.836,0.0,3,-100.0,,0,-100.0,,0,6.955,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,112,1716461385957,-100.0,,0,7.048,0.881,3,-100.0,,0,72.824,0.0,1,5.793,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,113,1716461386323,-100.0,,0,7.858,0.472,3,-100.0,,0,72.121,0.0,1,9.064,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,114,1716461386655,-100.0,,0,6.866,0.0,3,-100.0,,0,72.707,0.0,1,10.559,0.292,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,115,1716461386994,-100.0,,0,8.246,0.0,3,-100.0,,0,76.339,0.0,1,10.149,0.585,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,116,1716461387342,-100.0,,0,6.846,0.0,3,-100.0,,0,73.878,0.0,1,7.551,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,117,1716461387695,-100.0,,0,7.837,0.395,3,-100.0,,0,-100.0,,0,9.592,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,118,1716461388022,-100.0,,0,7.446,0.0,3,74.416,0.0,1,70.949,0.0,1,10.119,0.468,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,119,1716461388404,-100.0,,0,7.643,0.568,3,-100.0,,0,73.293,0.0,1,8.42,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,120,1716461388769,-100.0,,0,8.154,1.254,3,-100.0,,0,72.121,0.0,1,7.951,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,121,1716461389104,-100.0,,0,8.257,0.0,3,72.306,0.0,1,74.816,2.58,3,10.104,0.514,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,122,1716461389455,-100.0,,0,8.329,0.0,3,-100.0,,0,74.23,0.0,1,8.508,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,123,1716461389797,-100.0,,0,7.455,0.0,3,-100.0,,0,72.003,0.0,3,9.475,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,124,1716461390157,-100.0,,0,7.813,0.0,3,-100.0,,0,-100.0,,0,10.056,0.368,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,125,1716461390491,-100.0,,0,7.344,0.0,3,-100.0,,0,71.769,0.0,1,7.717,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,126,1716461390826,-100.0,,0,7.896,0.0,3,-100.0,,0,72.003,0.0,1,9.724,0.368,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,127,1716461391184,-100.0,,0,7.465,0.0,3,-100.0,,0,73.996,0.0,1,9.484,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,128,1716461391526,-100.0,,0,7.551,0.205,3,-100.0,,0,78.371,0.346,3,9.191,0.38,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,129,1716461391866,-100.0,,0,8.536,0.0,3,-100.0,,0,71.886,0.0,3,8.185,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,130,1716461392243,-100.0,,0,7.416,0.0,3,72.403,0.0,3,71.066,0.0,1,7.209,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,131,1716461392632,-100.0,,0,6.645,0.0,3,-100.0,,0,72.589,0.0,1,7.072,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,132,1716461392970,-100.0,,0,8.007,0.0,3,-100.0,,0,77.511,0.0,1,10.632,0.512,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,133,1716461393314,-100.0,,0,7.475,0.0,3,73.614,0.0,1,73.527,0.0,1,6.516,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,134,1716461393689,-100.0,,0,6.982,0.0,3,-100.0,,0,76.574,0.0,2,6.164,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,135,1716461394037,-100.0,,0,7.959,0.0,3,-100.0,,0,72.003,0.0,1,9.885,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,136,1716461394373,-100.0,,0,8.314,0.0,3,-100.0,,0,73.527,0.0,1,9.074,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,137,1716461394738,-100.0,,0,6.713,0.0,3,-100.0,,0,71.886,0.0,1,9.709,0.409,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,138,1716461395077,-100.0,,0,6.117,0.0,3,-100.0,,0,70.011,0.0,1,7.404,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,139,1716461395423,-100.0,,0,7.324,0.0,3,-100.0,,0,73.293,0.0,1,7.062,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,140,1716461395770,-100.0,,0,8.485,0.556,3,76.72,0.0,1,71.769,0.0,3,8.137,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,141,1716461396130,-100.0,,0,7.554,0.0,3,74.181,0.0,1,73.41,0.0,3,7.483,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,142,1716461396511,-100.0,,0,6.513,0.0,3,-100.0,,0,71.769,0.0,3,10.051,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,143,1716461396861,-100.0,,0,8.227,0.0,3,71.973,0.0,1,77.628,0.282,3,7.043,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,144,1716461397212,-100.0,,0,6.763,0.0,3,-100.0,,0,70.011,0.0,1,8.713,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,145,1716461397548,-100.0,,0,8.271,0.0,3,-100.0,,0,70.48,0.0,1,8.273,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,146,1716461397916,-100.0,,0,8.093,0.369,3,-100.0,,0,71.066,0.0,1,6.701,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,147,1716461398279,-100.0,,0,8.164,0.0,3,72.208,0.0,1,75.402,0.0,3,9.103,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,148,1716461398633,-100.0,,0,7.167,0.0,3,-100.0,,0,71.183,0.0,3,7.141,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,149,1716461398973,-100.0,,0,7.133,0.0,3,73.009,0.0,1,71.886,0.0,3,11.037,1.553,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,150,1716461399352,-100.0,,0,6.85,0.0,3,-100.0,,0,73.527,0.0,2,9.221,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,151,1716461399710,-100.0,,0,6.679,0.0,3,-100.0,,0,71.418,0.0,3,9.445,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,152,1716461400059,-100.0,,0,7.246,0.0,3,72.892,0.0,1,72.589,0.0,1,6.643,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,153,1716461400435,-100.0,,0,6.279,0.0,3,-100.0,,0,71.183,0.0,1,6.809,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,154,1716461400805,-100.0,,0,7.363,0.0,3,-100.0,,0,73.058,0.0,3,8.41,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,155,1716461401147,-100.0,,0,8.149,0.0,3,71.739,0.0,1,72.003,0.0,1,8.186,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,156,1716461401503,-100.0,,0,7.265,0.547,3,73.458,0.0,1,73.058,0.0,1,10.114,0.659,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,157,1716461401882,-100.0,,0,8.066,0.0,3,-100.0,,0,72.238,0.0,1,7.844,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,158,1716461402218,-100.0,,0,6.368,0.0,3,71.838,0.0,1,71.418,0.0,1,5.842,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,159,1716461402560,-100.0,,0,7.959,0.0,3,-100.0,,0,71.066,0.0,1,6.262,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,160,1716461402928,-100.0,,0,6.962,1.049,3,73.146,0.0,1,71.886,0.0,3,1.076,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,161,1716461403285,-100.0,,0,6.376,0.0,3,72.97,0.0,1,71.3,0.0,1,8.078,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,162,1716461403648,-100.0,,0,6.313,0.0,3,-100.0,,0,73.41,2.812,3,10.842,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,163,1716461404004,-100.0,,0,8.217,0.0,3,-100.0,,0,72.003,0.0,1,9.709,0.556,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,164,1716461404371,-100.0,,0,8.536,0.0,3,-100.0,,0,72.941,0.0,3,7.678,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,165,1716461404731,-100.0,,0,7.631,0.0,3,-100.0,,0,77.98,0.0,1,8.566,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,166,1716461405088,-100.0,,0,8.374,0.0,3,-100.0,,0,71.535,0.0,1,8.449,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,167,1716461405423,-100.0,,0,8.475,0.601,3,-100.0,,0,71.066,0.0,1,7.199,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,168,1716461405765,-100.0,,0,7.68,0.0,3,71.486,0.0,1,-100.0,,0,10.939,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,169,1716461406103,-100.0,,0,8.268,0.705,3,-100.0,,0,70.949,0.0,1,10.06,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,170,1716461406443,-100.0,,0,6.936,0.993,3,-100.0,,0,73.175,0.0,3,9.929,0.543,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,171,1716461406789,-100.0,,0,7.216,0.0,3,72.892,0.0,1,-100.0,,0,7.687,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,172,1716461407125,-100.0,,0,8.388,0.0,3,-100.0,,0,70.597,0.0,1,7.092,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,173,1716461407461,-100.0,,0,7.988,0.572,3,-100.0,,0,72.121,0.0,3,9.743,0.28,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,174,1716461407809,-100.0,,0,7.46,0.0,3,76.075,0.0,1,70.48,0.0,1,9.645,0.397,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,175,1716461408171,-100.0,,0,7.836,0.0,3,71.252,0.0,1,72.238,0.0,3,6.965,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,176,1716461408523,-100.0,,0,5.541,0.0,3,72.072,0.0,1,71.066,0.0,1,10.149,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,177,1716461408883,-100.0,,0,8.331,0.0,3,71.955,0.0,1,70.714,0.0,1,8.918,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,178,1716461409249,-100.0,,0,6.807,0.0,3,-100.0,,0,70.363,0.0,1,7.336,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,179,1716461409596,-100.0,,0,7.79,0.599,3,72.775,0.0,2,70.597,0.0,1,9.504,0.029,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,180,1716461409949,-100.0,,0,7.314,0.0,3,72.325,0.0,3,73.878,0.0,3,7.19,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,181,1716461410322,-100.0,,0,7.797,0.0,3,72.325,0.0,3,70.949,0.0,1,9.328,0.205,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,182,1716461410675,-100.0,,0,8.11,0.185,3,76.896,0.0,1,73.996,0.0,1,6.838,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,183,1716461411015,-100.0,,0,7.368,0.0,3,78.849,0.0,1,73.175,0.0,1,8.488,0.0,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,184,1716461411386,-100.0,,0,7.55,0.589,3,71.036,0.0,3,71.3,0.0,1,10.597,0.441,3
6271,0.0,5.0,0.0,Xiaomi,M2007J3SY,4.0,185,1716461411739,-100.0,,0,7.138,0.0,3,-100.0,,0,-100.0,,0,6.906,0.0,3
